ID,book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency,first_visit,is_revisit_30days
188,afternoon,Thursday,STYLE,BECKY,STYLE,HOUSE,1,230.0,Tuesday,afternoon,0,0,290,2,2,0,0,0,0,1,9,0,1
189,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0.0,Thursday,afternoon,1,0,340,3,3,0,0,0,1,1,5,0,1
190,evening,Thursday,STYLE,BECKY,STYLE,BECKY,1,0.0,Tuesday,afternoon,1,0,390,4,4,0,0,0,2,1,9,0,1
191,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0.0,Thursday,evening,1,0,440,5,5,0,0,0,3,1,5,0,1
192,afternoon,Saturday,STYLE,BECKY,STYLE,BECKY,1,0.0,Tuesday,evening,1,0,490,6,6,0,0,0,4,1,11,0,1
193,afternoon,Wednesday,STYLE,HOUSE,STYLE,BECKY,1,0.0,Saturday,afternoon,1,0,540,7,7,0,0,0,5,0,4,0,1
194,afternoon,Tuesday,STYLE,BECKY,STYLE,HOUSE,1,250.0,Wednesday,afternoon,0,0,790,8,8,0,0,0,5,0,6,0,1
195,afternoon,Thursday,STYLE,BECKY,STYLE,BECKY,0,0.0,Tuesday,Unknown,0,0,790,9,9,0,0,1,5,1,9,0,1
196,morning,Tuesday,STYLE,BECKY,STYLE,BECKY,0,0.0,Thursday,Unknown,1,0,790,10,10,0,0,2,6,1,19,0,1
197,afternoon,Saturday,STYLE,BECKY,STYLE,BECKY,1,0.0,Tuesday,morning,1,0,840,11,11,0,0,2,7,1,11,0,1
198,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,0.0,Saturday,afternoon,1,0,890,12,12,0,0,2,8,0,3,0,1
199,evening,Thursday,STYLE,BECKY,STYLE,BECKY,0,0.0,Tuesday,Unknown,0,0,890,13,13,0,0,3,8,1,2,0,1
200,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,0.0,Thursday,evening,1,0,940,14,14,0,0,3,9,0,8,0,1
201,afternoon,Saturday,STYLE,BECKY,STYLE,BECKY,0,0.0,Friday,Unknown,0,0,940,15,15,0,0,4,9,0,1,0,1
202,evening,Saturday,STYLE,BECKY,STYLE,BECKY,0,0.0,Friday,Unknown,0,0,940,15,15,0,0,4,9,1,1,0,1
203,evening,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
204,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,30.0,Friday,evening,0,0,30,1,1,0,0,0,0,0,39,0,0
205,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,50.0,Tuesday,evening,0,0,80,2,2,0,0,0,0,0,35,0,0
206,evening,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
207,afternoon,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,70.0,Thursday,evening,0,0,70,1,1,0,0,0,0,0,44,0,0
208,afternoon,Sunday,STYLE,BECKY,STYLE,SINEAD,0,0.0,Saturday,Unknown,0,0,70,2,2,0,0,1,0,0,43,0,0
209,evening,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
210,afternoon,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,35.0,Thursday,evening,0,0,35,1,1,0,0,0,0,0,2,0,1
211,evening,Thursday,STYLE,SINEAD,STYLE,SINEAD,0,0.0,Saturday,Unknown,0,0,35,2,2,0,0,1,0,0,19,0,1
212,afternoon,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,83.8,Thursday,evening,0,1,90,3,3,0,1,1,0,0,23,0,1
213,evening,Friday,STYLE,BECKY,STYLE,SINEAD,1,55.0,Saturday,afternoon,0,0,145,4,4,0,1,1,0,0,20,0,1
214,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,50.0,Friday,evening,0,0,195,5,5,0,1,1,0,0,18,0,1
215,evening,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
216,afternoon,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
217,afternoon,Tuesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
218,evening,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
219,morning,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
220,afternoon,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
221,afternoon,Thursday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
222,afternoon,Thursday,STYLE,KELLY,COLOR,JOANNE,2,210.0,Thursday,afternoon,0,1,210,2,1,1,2,0,0,0,35,0,0
223,morning,Thursday,COLOR,JOANNE,COLOR,JOANNE,2,210.0,Thursday,afternoon,0,1,210,2,1,1,2,0,0,0,35,0,0
224,evening,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
225,evening,Tuesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
226,evening,Thursday,STYLE,JJ,COLOR,JOANNE,2,95.0,Tuesday,evening,0,1,95,2,1,1,2,0,0,0,37,0,0
227,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,60.0,Thursday,evening,0,0,155,3,2,1,2,0,0,0,37,0,0
228,afternoon,Saturday,COLOR,JOANNE,STYLE,JJ,1,60.0,Thursday,evening,0,0,155,3,2,1,2,0,0,0,37,0,0
229,evening,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
230,evening,Wednesday,STYLE,JJ,STYLE,JJ,1,82.0,Tuesday,evening,0,0,82,1,1,0,0,0,0,0,50,0,0
231,evening,Thursday,STYLE,JJ,STYLE,JJ,1,102.0,Wednesday,evening,0,0,184,2,2,0,0,0,0,0,57,0,0
232,evening,Thursday,COLOR,JOANNE,STYLE,JJ,1,102.0,Wednesday,evening,0,0,184,2,2,0,0,0,0,0,57,0,0
233,evening,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
234,afternoon,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
235,morning,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
236,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
237,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,30.0,Friday,afternoon,0,0,30,1,1,0,0,0,0,0,21,0,1
238,afternoon,Wednesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
239,evening,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
240,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
241,evening,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
242,evening,Wednesday,COLOR,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
243,evening,Friday,STYLE,JJ,COLOR,JJ,2,85.0,Wednesday,evening,0,1,85,2,1,1,2,0,0,0,37,0,0
244,afternoon,Friday,COLOR,JJ,COLOR,JJ,2,85.0,Wednesday,evening,0,1,85,2,1,1,2,0,0,1,37,0,0
245,morning,Saturday,STYLE,JJ,COLOR,JJ,1,0.0,Friday,Unknown,1,0,145,4,2,2,2,1,1,0,36,0,0
246,morning,Saturday,COLOR,JJ,COLOR,JJ,1,0.0,Friday,Unknown,1,0,145,4,2,2,2,1,1,0,36,0,0
247,afternoon,Friday,STYLE,JJ,COLOR,JJ,2,105.0,Saturday,morning,0,1,250,6,3,3,4,1,1,0,34,0,0
248,afternoon,Friday,COLOR,JJ,COLOR,JJ,2,105.0,Saturday,morning,0,1,250,6,3,3,4,1,1,1,34,0,0
249,evening,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
250,afternoon,Tuesday,MISC,BECKY,STYLE,BECKY,1,60.0,Tuesday,evening,0,0,60,1,1,0,0,0,0,1,28,0,1
251,evening,Tuesday,MISC,BECKY,MISC,BECKY,0,0.0,Tuesday,Unknown,1,0,60,2,1,0,0,1,1,0,14,0,1
252,afternoon,Friday,STYLE,BECKY,MISC,BECKY,1,59.4,Tuesday,evening,0,1,60,3,1,0,1,1,1,0,52,0,0
253,evening,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
254,evening,Friday,MISC,JJ,STYLE,JJ,1,82.0,Thursday,evening,0,0,82,1,1,0,0,0,0,0,1,0,1
255,morning,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
256,morning,Friday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
257,evening,Friday,STYLE,KELLY,COLOR,KELLY,2,75.0,Friday,morning,0,1,75,2,1,1,2,0,0,0,21,0,1
258,evening,Wednesday,COLOR,KELLY,STYLE,KELLY,1,35.0,Friday,evening,0,0,110,3,2,1,2,0,0,1,5,0,1
259,afternoon,Wednesday,STYLE,KELLY,STYLE,KELLY,1,35.0,Friday,evening,0,0,110,3,2,1,2,0,0,1,5,0,1
260,evening,Wednesday,STYLE,KELLY,STYLE,KELLY,1,0.0,Wednesday,Unknown,1,0,110,5,3,2,2,1,2,0,7,0,1
261,evening,Wednesday,COLOR,KELLY,STYLE,KELLY,1,0.0,Wednesday,Unknown,1,0,110,5,3,2,2,1,2,0,7,0,1
262,afternoon,Wednesday,STYLE,KELLY,STYLE,KELLY,1,0.0,Wednesday,Unknown,1,0,110,5,3,2,2,1,2,0,7,0,1
263,evening,Friday,STYLE,KELLY,STYLE,KELLY,2,0.0,Wednesday,Unknown,0,0,205,8,5,3,4,2,2,0,9,0,1
264,afternoon,Thursday,STYLE,KELLY,STYLE,KELLY,1,35.0,Friday,evening,0,0,240,9,6,3,4,2,2,1,6,0,1
265,evening,Tuesday,STYLE,KELLY,STYLE,KELLY,0,0.0,Thursday,Unknown,1,0,240,10,7,3,4,3,3,0,12,0,1
266,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
267,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
268,evening,Thursday,MISC,JJ,STYLE,JJ,1,82.0,Wednesday,afternoon,0,0,82,1,1,0,0,0,0,0,29,0,1
269,morning,Saturday,MISC,JJ,MISC,JJ,1,0.0,Thursday,evening,0,0,82,2,1,0,0,0,0,0,23,0,1
270,evening,Tuesday,STYLE,JJ,MISC,JJ,1,0.0,Saturday,morning,0,0,82,3,1,0,0,0,0,0,24,0,1
271,morning,Saturday,MISC,JJ,STYLE,JJ,1,102.0,Tuesday,evening,0,0,184,4,2,0,0,0,0,0,32,0,0
272,morning,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
273,afternoon,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
274,afternoon,Saturday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
275,afternoon,Saturday,COLOR,JOANNE,COLOR,KELLY,2,210.75,Saturday,afternoon,0,1,140,2,1,1,2,0,0,0,28,0,1
276,evening,Thursday,STYLE,JJ,COLOR,JOANNE,1,70.0,Saturday,afternoon,0,0,210,3,1,2,2,0,0,0,40,0,0
277,evening,Thursday,COLOR,JOANNE,COLOR,JOANNE,1,70.0,Saturday,afternoon,0,0,210,3,1,2,2,0,0,0,40,0,0
278,evening,Thursday,STYLE,JOANNE,COLOR,JOANNE,1,70.0,Saturday,afternoon,0,0,210,3,1,2,2,0,0,0,40,0,0
279,evening,Thursday,STYLE,KELLY,STYLE,JOANNE,3,172.73,Thursday,evening,0,1,352,6,3,3,5,0,0,0,42,0,0
280,evening,Thursday,COLOR,JOANNE,STYLE,JOANNE,3,172.73,Thursday,evening,0,1,352,6,3,3,5,0,0,0,42,0,0
281,evening,Thursday,STYLE,JOANNE,STYLE,JOANNE,3,172.73,Thursday,evening,0,1,352,6,3,3,5,0,0,0,42,0,0
282,afternoon,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
283,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
284,afternoon,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
285,afternoon,Saturday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
286,afternoon,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
287,afternoon,Sunday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
288,morning,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
289,morning,Friday,STYLE,JJ,STYLE,JJ,1,82.0,Friday,morning,0,0,82,1,1,0,0,0,0,0,42,0,0
290,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,102.0,Friday,morning,0,0,184,2,2,0,0,0,0,1,49,0,0
291,evening,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
292,morning,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
293,afternoon,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
294,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,60.0,Tuesday,afternoon,0,0,60,1,1,0,0,0,0,0,52,0,0
295,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,80.0,Friday,morning,0,0,140,2,2,0,0,0,0,0,21,0,1
296,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
297,morning,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
298,afternoon,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
299,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
300,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
301,morning,Thursday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
302,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
303,evening,Wednesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
304,morning,Saturday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
305,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,70.0,Saturday,morning,0,0,70,1,1,0,0,0,0,0,26,0,1
306,evening,Friday,STYLE,HOUSE,STYLE,SINEAD,1,81.05,Thursday,afternoon,0,1,120,2,2,0,1,0,0,0,57,0,0
307,evening,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
308,evening,Wednesday,STYLE,TANYA,STYLE,JJ,1,32.0,Wednesday,evening,0,0,32,1,1,0,0,0,0,0,35,0,0
309,afternoon,Tuesday,STYLE,JJ,STYLE,TANYA,1,35.0,Wednesday,evening,0,0,67,2,2,0,0,0,0,0,13,0,1
310,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
311,afternoon,Tuesday,COLOR,JOANNE,STYLE,JJ,1,82.0,Friday,afternoon,0,0,82,1,1,0,0,0,0,0,4,0,1
312,morning,Tuesday,STYLE,JJ,COLOR,JOANNE,1,160.0,Tuesday,afternoon,0,0,242,2,1,1,0,0,0,0,28,0,1
313,afternoon,Tuesday,COLOR,JOANNE,STYLE,JJ,1,102.0,Tuesday,morning,0,0,344,3,2,1,0,0,0,0,14,0,1
314,afternoon,Wednesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
315,evening,Thursday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
316,evening,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
317,afternoon,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
318,afternoon,Saturday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
319,afternoon,Thursday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
320,morning,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
321,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,160.0,Friday,morning,0,1,40,1,1,0,1,0,0,0,33,0,0
322,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,120.0,Wednesday,morning,0,1,100,2,2,0,2,0,0,1,1,0,1
323,evening,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
324,morning,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
325,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,160.0,Friday,morning,0,1,40,1,1,0,1,0,0,0,33,0,0
326,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
327,morning,Friday,STYLE,BECKY,STYLE,JJ,1,82.0,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,8,0,1
328,afternoon,Wednesday,STYLE,BECKY,STYLE,BECKY,1,160.0,Friday,morning,0,1,132,2,2,0,1,0,0,0,5,0,1
329,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,50.0,Wednesday,afternoon,0,0,182,3,3,0,1,0,0,0,2,0,1
330,afternoon,Friday,COLOR,JOANNE,STYLE,BECKY,1,50.0,Wednesday,afternoon,0,0,182,3,3,0,1,0,0,0,2,0,1
331,evening,Thursday,STYLE,BECKY,COLOR,JOANNE,2,120.0,Friday,afternoon,0,1,302,5,4,1,3,0,0,0,6,0,1
332,afternoon,Wednesday,STYLE,SINEAD,STYLE,BECKY,1,50.0,Thursday,evening,0,0,352,6,5,1,3,0,0,0,6,0,1
333,afternoon,Saturday,STYLE,BECKY,STYLE,SINEAD,1,50.0,Wednesday,afternoon,0,0,402,7,6,1,3,0,0,0,3,0,1
334,morning,Saturday,COLOR,JOANNE,STYLE,SINEAD,1,50.0,Wednesday,afternoon,0,0,402,7,6,1,3,0,0,0,3,0,1
335,evening,Friday,STYLE,JJ,COLOR,JOANNE,2,100.0,Saturday,morning,0,1,502,9,7,2,5,0,0,0,13,0,1
336,morning,Friday,STYLE,BECKY,STYLE,JJ,1,52.0,Friday,evening,0,0,554,10,8,2,5,0,0,0,7,0,1
337,afternoon,Thursday,STYLE,BECKY,STYLE,BECKY,1,50.0,Friday,morning,0,0,604,11,9,2,5,0,0,0,6,0,1
338,morning,Thursday,COLOR,JOANNE,STYLE,BECKY,1,50.0,Friday,morning,0,0,604,11,9,2,5,0,0,0,6,0,1
339,afternoon,Thursday,STYLE,BECKY,STYLE,BECKY,1,50.0,Friday,morning,0,0,604,11,9,2,5,0,0,0,6,0,1
340,morning,Friday,STYLE,JJ,STYLE,BECKY,2,190.0,Thursday,Unknown,0,1,844,14,11,3,8,1,0,0,8,0,1
341,afternoon,Wednesday,STYLE,KELLY,STYLE,JJ,1,202.0,Friday,morning,0,1,946,15,12,3,9,1,0,0,5,0,1
342,afternoon,Wednesday,STYLE,JJ,STYLE,KELLY,1,55.0,Wednesday,afternoon,0,0,1001,16,13,3,9,1,0,0,7,0,1
343,afternoon,Wednesday,COLOR,JOANNE,STYLE,KELLY,1,55.0,Wednesday,afternoon,0,0,1001,16,13,3,9,1,0,0,7,0,1
344,afternoon,Thursday,STYLE,BECKY,COLOR,JOANNE,2,122.0,Wednesday,afternoon,0,1,1123,18,14,4,11,1,0,0,8,0,1
345,morning,Thursday,STYLE,JJ,STYLE,BECKY,1,50.0,Thursday,afternoon,0,0,1173,19,15,4,11,1,0,0,7,0,1
346,morning,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
347,morning,Thursday,STYLE,JJ,STYLE,JJ,1,40.0,Wednesday,morning,0,0,40,1,1,0,0,0,0,0,36,0,0
348,morning,Friday,STYLE,JJ,STYLE,JJ,1,60.0,Thursday,morning,0,0,100,2,2,0,0,0,0,0,36,0,0
349,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,60.0,Friday,morning,0,0,160,3,3,0,0,0,0,1,40,0,0
350,evening,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
351,evening,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
352,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,30.0,Thursday,evening,0,0,30,1,1,0,0,0,0,0,64,0,0
353,morning,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
354,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,160.0,Friday,morning,0,1,30,1,1,0,1,0,0,0,56,0,0
355,afternoon,Sunday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
356,afternoon,Sunday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
357,morning,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
358,morning,Sunday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
359,afternoon,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
360,morning,Friday,STYLE,BECKY,STYLE,SINEAD,1,70.0,Thursday,afternoon,0,0,70,1,1,0,0,0,0,0,71,0,0
361,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
362,morning,Saturday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,37,0,0
363,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,102.0,Saturday,morning,0,0,184,2,2,0,0,0,0,0,60,0,0
364,afternoon,Wednesday,COLOR,JOANNE,STYLE,JJ,1,102.0,Saturday,morning,0,0,184,2,2,0,0,0,0,0,60,0,0
365,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
366,morning,Thursday,STYLE,BECKY,STYLE,BECKY,1,60.0,Friday,afternoon,0,0,60,1,1,0,0,0,0,0,13,0,1
367,afternoon,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
368,afternoon,Friday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
369,afternoon,Saturday,STYLE,BECKY,COLOR,JOANNE,2,245.0,Friday,afternoon,0,1,220,2,1,1,2,0,0,0,64,0,0
370,afternoon,Saturday,COLOR,JOANNE,COLOR,JOANNE,2,245.0,Friday,afternoon,0,1,220,2,1,1,2,0,0,0,64,0,0
371,evening,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
372,evening,Thursday,STYLE,JOANNE,STYLE,BECKY,1,60.0,Friday,evening,0,0,60,1,1,0,0,0,0,0,6,0,1
373,evening,Thursday,COLOR,JOANNE,STYLE,BECKY,1,60.0,Friday,evening,0,0,60,1,1,0,0,0,0,0,6,0,1
374,afternoon,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
375,afternoon,Wednesday,STYLE,KELLY,STYLE,KELLY,1,113.5,Wednesday,afternoon,0,1,55,1,1,0,1,0,0,0,35,0,0
376,morning,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
377,morning,Wednesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
378,morning,Friday,STYLE,JJ,STYLE,SINEAD,1,70.0,Wednesday,morning,0,0,70,1,1,0,0,0,0,0,72,0,0
